filename_id,class_label,defocus_label
holodetect_heamato_2024-10-14_13-31-13.820__hlg_75_idx_14_cnt_856_672_dst_20962.10,0,0.6798642239896391
holodetect_heamato_2024-10-14_13-33-10.705__hlg_181_idx_11_cnt_1320_464_dst_15976.20,0,-7.455885747973731
holodetect_heamato_2024-10-14_13-31-35.650__hlg_95_idx_4_cnt_680_240_dst_21954.93,0,5.242603180528096
holodetect_heamato_2024-10-14_13-32-48.592__hlg_161_idx_5_cnt_1460_156_dst_15686.20,0,0.8705858842082925
holodetect_heamato_2024-10-14_13-30-24.300__hlg_30_idx_18_cnt_444_952_dst_17446.95,0,-3.844328615861561
holodetect_heamato_2024-10-14_13-31-03.710__hlg_66_idx_10_cnt_1640_556_dst_21486.32,0,7.768231306992623
holodetect_heamato_2024-10-14_13-32-29.788__hlg_144_idx_1_cnt_120_68_dst_17014.82,0,-0.4487063811553571
holodetect_heamato_2024-10-14_13-32-35.632__hlg_149_idx_7_cnt_220_524_dst_20160.00,0,-9.210342158812924
holodetect_heamato_2024-10-14_13-30-48.90__hlg_52_idx_20_cnt_1676_840_dst_15759.62,0,-1.1403930595652212
holodetect_heamato_2024-10-14_13-29-59.41__hlg_7_idx_13_cnt_880_792_dst_20831.93,0,-1.3278337480549074
holodetect_heamato_2024-10-14_13-32-45.439__hlg_158_idx_11_cnt_1540_488_dst_20014.40,0,-9.909611264044308
holodetect_heamato_2024-10-14_13-30-48.90__hlg_52_idx_8_cnt_984_360_dst_17862.85,0,3.701952464236209
holodetect_heamato_2024-10-14_13-33-11.943__hlg_182_idx_5_cnt_592_276_dst_20847.07,0,-6.617256268787582
holodetect_heamato_2024-10-14_13-30-02.490__hlg_10_idx_2_cnt_804_88_dst_20958.62,0,-4.346276368701137
unfocused_holodetect_heamato_2024-10-14_13-31-23.727__hlg_84_idx_17_cnt_1024_956_dst_17361.45,0,-2.60243157737571
holodetect_heamato_2024-10-14_13-30-41.539__hlg_46_idx_1_cnt_1156_64_dst_18431.93,0,-6.279433199517355
holodetect_heamato_2024-10-14_13-31-30.436__hlg_90_idx_8_cnt_396_540_dst_17927.70,0,-2.797334790813255
holodetect_heamato_2024-10-14_13-30-44.946__hlg_49_idx_8_cnt_724_360_dst_20918.25,0,2.003675240677951
holodetect_heamato_2024-10-14_13-31-00.310__hlg_63_idx_1_cnt_1592_236_dst_21150.18,0,8.522564895879444
holodetect_heamato_2024-10-14_13-30-55.725__hlg_59_idx_14_cnt_1316_800_dst_18380.18,0,0.824377670002383
holodetect_heamato_2024-10-14_13-33-01.139__hlg_172_idx_9_cnt_1156_664_dst_20582.10,0,2.826018934698176
holodetect_heamato_2024-10-14_13-32-15.881__hlg_132_idx_4_cnt_916_176_dst_21086.32,0,1.2317580205366818
holodetect_heamato_2024-10-14_13-30-10.476__hlg_17_idx_15_cnt_1844_676_dst_16798.12,0,4.835447961795463
holodetect_heamato_2024-10-14_13-30-25.383__hlg_31_idx_13_cnt_272_544_dst_17446.95,0,-8.49862863216486
holodetect_heamato_2024-10-14_13-31-00.310__hlg_63_idx_8_cnt_160_588_dst_16398.12,0,-2.275663272202621
holodetect_heamato_2024-10-14_13-32-32.276__hlg_146_idx_0_cnt_1184_80_dst_20200.00,0,5.152906120081533
holodetect_heamato_2024-10-14_13-32-55.759__hlg_167_idx_6_cnt_940_384_dst_16014.03,0,-8.71989910116518
holodetect_heamato_2024-10-14_13-33-03.304__hlg_174_idx_14_cnt_736_956_dst_19273.22,0,-1.86513156023878
holodetect_heamato_2024-10-14_13-32-25.77__hlg_140_idx_9_cnt_1144_652_dst_19352.30,0,-0.931990770673794
holodetect_heamato_2024-10-14_13-31-16.138__hlg_77_idx_14_cnt_1204_652_dst_19678.88,0,-8.72468223795017
holodetect_heamato_2024-10-14_13-30-31.949__hlg_37_idx_3_cnt_756_288_dst_16877.88,0,-4.427455595007402
holodetect_heamato_2024-10-14_13-33-17.717__hlg_187_idx_16_cnt_848_668_dst_20855.40,0,3.409446220272341
holodetect_heamato_2024-10-14_13-32-01.95__hlg_118_idx_2_cnt_148_200_dst_19422.47,0,4.035702016390728
holodetect_heamato_2024-10-14_13-31-20.421__hlg_81_idx_11_cnt_616_452_dst_16465.40,0,8.841675614462368
holodetect_heamato_2024-10-14_13-30-30.709__hlg_36_idx_10_cnt_1084_408_dst_20790.55,0,2.349207631575827
unfocused_holodetect_heamato_2024-10-14_13-33-25.152__hlg_194_idx_5_cnt_1840_220_dst_19966.82,0,4.342167548433826
holodetect_heamato_2024-10-14_13-31-41.21__hlg_100_idx_1_cnt_1508_88_dst_18300.97,0,1.5113989156338723
unfocused_holodetect_heamato_2024-10-14_13-30-55.725__hlg_59_idx_7_cnt_860_492_dst_17361.49,0,-6.666637918358704
unfocused_holodetect_heamato_2024-10-14_13-30-57.15__hlg_60_idx_22_cnt_988_884_dst_16501.44,0,-3.9984859990502497
holodetect_heamato_2024-10-14_13-31-47.729__hlg_106_idx_0_cnt_1116_64_dst_15520.38,0,-3.2612396182965497
holodetect_heamato_2024-10-14_13-31-46.694__hlg_105_idx_2_cnt_1532_256_dst_21822.47,0,-3.8903896481824
unfocused_holodetect_heamato_2024-10-14_13-33-13.25__hlg_183_idx_31_cnt_552_956_dst_19869.01,0,6.345470766293815
holodetect_heamato_2024-10-14_13-33-18.852__hlg_188_idx_15_cnt_1244_628_dst_17921.03,0,6.637063955009852
unfocused_holodetect_heamato_2024-10-14_13-32-51.165__hlg_163_idx_20_cnt_552_956_dst_21563.28,0,2.877054514083164
holodetect_heamato_2024-10-14_13-31-11.602__hlg_73_idx_18_cnt_836_956_dst_17342.72,0,-9.829577913310166
holodetect_heamato_2024-10-14_13-30-07.326__hlg_14_idx_9_cnt_1764_484_dst_21719.25,0,-6.6734318846662255
holodetect_heamato_2024-10-14_13-32-14.745__hlg_131_idx_2_cnt_556_80_dst_18353.69,0,3.1164342562702663
holodetect_heamato_2024-10-14_13-32-21.447__hlg_137_idx_15_cnt_1444_908_dst_21475.39,0,-2.554200481343143
holodetect_heamato_2024-10-14_13-33-05.400__hlg_176_idx_12_cnt_244_628_dst_16142.72,0,1.4144738139525836
holodetect_heamato_2024-10-14_13-32-25.77__hlg_140_idx_7_cnt_840_528_dst_19719.25,0,5.507478177731883
holodetect_heamato_2024-10-14_13-31-29.402__hlg_89_idx_6_cnt_660_280_dst_20673.85,0,-6.530963831129009
unfocused_holodetect_heamato_2024-10-14_13-30-07.326__hlg_14_idx_12_cnt_744_612_dst_16689.16,0,2.7196740370033146
holodetect_heamato_2024-10-14_13-31-50.49__hlg_108_idx_24_cnt_68_904_dst_21441.52,0,-2.01802911169122
holodetect_heamato_2024-10-14_13-32-20.466__hlg_136_idx_9_cnt_1140_720_dst_16832.72,0,-1.9747876673196685
holodetect_heamato_2024-10-14_13-31-59.701__hlg_117_idx_25_cnt_1676_896_dst_17319.25,0,-3.443799016214233
unfocused_holodetect_heamato_2024-10-14_13-32-28.398__hlg_143_idx_1_cnt_1700_104_dst_17303.23,0,7.473706795037582
holodetect_heamato_2024-10-14_13-30-46.130__hlg_50_idx_2_cnt_704_528_dst_18861.97,0,-7.041145289583652
holodetect_heamato_2024-10-14_13-30-14.553__hlg_21_idx_17_cnt_1080_716_dst_18861.97,0,-0.9447513695353772
holodetect_heamato_2024-10-14_13-31-32.498__hlg_92_idx_21_cnt_1792_852_dst_16919.25,0,1.288906143867128
